"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"49392.738307";"Скорость (GPS)";"105.044885363177";"km/h";"40.4542078808054";"0.403076296701205";
"49392.738307";"Средняя скорость (GPS)";"105.086325297029";"km/h";"40.4542078808054";"0.403076296701205";
"49392.739307";"Высота (GPS)";"56.9556598048657";"m";"40.4542078808054";"0.403076296701205";
"49393.500307";"Высота (GPS)";"56.435988901183";"m";"40.4542078808054";"0.403076296701205";
"49393.500307";"Скорость (GPS)";"104.573887719541";"km/h";"40.4542078808054";"0.403076296701205";
"49393.500307";"Средняя скорость (GPS)";"104.803062185158";"km/h";"40.4542078808054";"0.403076296701205";
"49393.615307";"Высота (GPS)";"56.435988901183";"m";"40.4539814775744";"0.402905791928133";
"49393.615307";"Скорость (GPS)";"104.573887719541";"km/h";"40.4539814775744";"0.402905791928133";
"49393.615307";"Средняя скорость (GPS)";"104.785386804325";"km/h";"40.4539814775744";"0.402905791928133";
"49394.508307";"Высота (GPS)";"56.55458864104";"m";"40.4539814775744";"0.402905791928133";
"49394.508307";"Скорость (GPS)";"104.238893798638";"km/h";"40.4539814775744";"0.402905791928133";
"49394.508307";"Средняя скорость (GPS)";"104.580951197474";"km/h";"40.4539814775744";"0.402905791928133";
"49394.530307";"Высота (GPS)";"56.55458864104";"m";"40.4537538775542";"0.402738426425418";
"49394.530307";"Скорость (GPS)";"104.238893798638";"km/h";"40.4537538775542";"0.402738426425418";
"49394.530307";"Средняя скорость (GPS)";"104.577788904404";"km/h";"40.4537538775542";"0.402738426425418";
"49395.508307";"Высота (GPS)";"56.8666561450809";"m";"40.4537538775542";"0.402738426425418";
"49395.508307";"Скорость (GPS)";"105.012333255641";"km/h";"40.4537538775542";"0.402738426425418";
"49395.508307";"Средняя скорость (GPS)";"104.703267265069";"km/h";"40.4537538775542";"0.402738426425418";
"49395.577307";"Высота (GPS)";"56.8666561450809";"m";"40.4535251062572";"0.40256561048073";
"49395.577307";"Скорость (GPS)";"105.012333255641";"km/h";"40.4535251062572";"0.40256561048073";
"49395.577307";"Средняя скорость (GPS)";"104.709435469909";"km/h";"40.4535251062572";"0.40256561048073";
"49396.505307";"Высота (GPS)";"57.1758808977902";"m";"40.4535251062572";"0.40256561048073";
"49396.505307";"Скорость (GPS)";"106.566757341134";"km/h";"40.4535251062572";"0.40256561048073";
"49396.505307";"Средняя скорость (GPS)";"105.102513519745";"km/h";"40.4535251062572";"0.40256561048073";
"49396.628307";"Высота (GPS)";"57.1758808977902";"m";"40.4532922167103";"0.402387409661784";
"49396.628307";"Скорость (GPS)";"106.566757341134";"km/h";"40.4532922167103";"0.402387409661784";
"49396.628307";"Средняя скорость (GPS)";"105.142527092694";"km/h";"40.4532922167103";"0.402387409661784";
"49397.511307";"Высота (GPS)";"56.6468343883753";"m";"40.4532922167103";"0.402387409661784";
"49397.511307";"Скорость (GPS)";"108.071317382438";"km/h";"40.4532922167103";"0.402387409661784";
"49397.511307";"Средняя скорость (GPS)";"105.62242904538";"km/h";"40.4532922167103";"0.402387409661784";
"49397.539307";"Высота (GPS)";"56.6468343883753";"m";"40.4530574225042";"0.402203708778439";
"49397.539307";"Скорость (GPS)";"108.071317382438";"km/h";"40.4530574225042";"0.402203708778439";
"49397.539307";"Средняя скорость (GPS)";"105.635134047928";"km/h";"40.4530574225042";"0.402203708778439";
"49398.509307";"Высота (GPS)";"57.0573264202103";"m";"40.4530574225042";"0.402203708778439";
"49398.509307";"Скорость (GPS)";"109.017835153316";"km/h";"40.4530574225042";"0.402203708778439";
"49398.509307";"Средняя скорость (GPS)";"106.149110351316";"km/h";"40.4530574225042";"0.402203708778439";
"49398.597307";"Высота (GPS)";"57.0573264202103";"m";"40.4528209440012";"0.402027881268462";
"49398.597307";"Скорость (GPS)";"109.017835153316";"km/h";"40.4528209440012";"0.402027881268462";
"49398.597307";"Средняя скорость (GPS)";"106.188140313344";"km/h";"40.4528209440012";"0.402027881268462";
"49399.563307";"Высота (GPS)";"57.0650472799316";"m";"40.4528209440012";"0.402027881268462";
"49399.563307";"Скорость (GPS)";"109.487820880072";"km/h";"40.4528209440012";"0.402027881268462";
"49399.563307";"Средняя скорость (GPS)";"106.616319281286";"km/h";"40.4528209440012";"0.402027881268462";
"49399.579307";"Высота (GPS)";"57.0650472799316";"m";"40.452587268945";"0.401836977871881";
"49399.579307";"Скорость (GPS)";"109.487820880072";"km/h";"40.452587268945";"0.401836977871881";
"49399.579307";"Средняя скорость (GPS)";"106.622349192584";"km/h";"40.452587268945";"0.401836977871881";
"49400.506307";"Высота (GPS)";"56.621905147098";"m";"40.452587268945";"0.401836977871881";
"49400.506307";"Скорость (GPS)";"109.690946954129";"km/h";"40.452587268945";"0.401836977871881";
"49400.506307";"Средняя скорость (GPS)";"106.961798017631";"km/h";"40.452587268945";"0.401836977871881";
"49400.599307";"Высота (GPS)";"56.621905147098";"m";"40.4523526623572";"0.401645074237798";
"49400.599307";"Скорость (GPS)";"109.690946954129";"km/h";"40.4523526623572";"0.401645074237798";
"49400.599307";"Средняя скорость (GPS)";"106.991610795816";"km/h";"40.4523526623572";"0.401645074237798";
"49401.507307";"Высота (GPS)";"57.1987093370408";"m";"40.4523526623572";"0.401645074237798";
"49401.507307";"Скорость (GPS)";"110.129303133914";"km/h";"40.4523526623572";"0.401645074237798";
"49401.507307";"Средняя скорость (GPS)";"107.295168388037";"km/h";"40.4523526623572";"0.401645074237798";
"49401.529307";"Высота (GPS)";"57.1987093370408";"m";"40.4521179533052";"0.4014558297103";
"49401.529307";"Скорость (GPS)";"110.129303133914";"km/h";"40.4521179533052";"0.4014558297103";
"49401.529307";"Средняя скорость (GPS)";"107.301769169711";"km/h";"40.4521179533052";"0.4014558297103";
"49402.508307";"Высота (GPS)";"56.8540934640914";"m";"40.4521179533052";"0.4014558297103";
"49402.508307";"Скорость (GPS)";"110.792595604577";"km/h";"40.4521179533052";"0.4014558297103";
"49402.508307";"Средняя скорость (GPS)";"107.63082849537";"km/h";"40.4521179533052";"0.4014558297103";
"49402.578307";"Высота (GPS)";"56.8540934640914";"m";"40.4518828255578";"0.401261930439365";
"49402.578307";"Скорость (GPS)";"110.792595604577";"km/h";"40.4518828255578";"0.401261930439365";
"49402.578307";"Средняя скорость (GPS)";"107.651995752512";"km/h";"40.4518828255578";"0.401261930439365";
"49403.510307";"Высота (GPS)";"57.000473998487";"m";"40.4518828255578";"0.401261930439365";
"49403.510307";"Скорость (GPS)";"112.344545644305";"km/h";"40.4518828255578";"0.401261930439365";
"49403.510307";"Средняя скорость (GPS)";"108.0361654803";"km/h";"40.4518828255578";"0.401261930439365";
"49403.650307";"Высота (GPS)";"57.000473998487";"m";"40.4516473531286";"0.401064878280771";
"49403.650307";"Скорость (GPS)";"112.344545644305";"km/h";"40.4516473531286";"0.401064878280771";
"49403.650307";"Средняя скорость (GPS)";"108.088343403818";"km/h";"40.4516473531286";"0.401064878280771";
"49404.510307";"Высота (GPS)";"57.2430145870894";"m";"40.4516473531286";"0.401064878280771";
"49404.510307";"Скорость (GPS)";"114.868879695141";"km/h";"40.4516473531286";"0.401064878280771";
"49404.510307";"Средняя скорость (GPS)";"108.559118938841";"km/h";"40.4516473531286";"0.401064878280771";
"49404.548307";"Высота (GPS)";"57.2430145870894";"m";"40.4514062707489";"0.400856249305367";
"49404.548307";"Скорость (GPS)";"114.868879695141";"km/h";"40.4514062707489";"0.400856249305367";
"49404.548307";"Средняя скорость (GPS)";"108.578572787497";"km/h";"40.4514062707489";"0.400856249305367";
"49405.506307";"Высота (GPS)";"57.3881178554147";"m";"40.4514062707489";"0.400856249305367";
"49405.506307";"Скорость (GPS)";"116.631150926043";"km/h";"40.4514062707489";"0.400856249305367";
"49405.506307";"Средняя скорость (GPS)";"109.154829600829";"km/h";"40.4514062707489";"0.400856249305367";
"49405.604307";"Высота (GPS)";"57.3881178554147";"m";"40.4511631646089";"0.400643884438405";
"49405.604307";"Скорость (GPS)";"116.631150926043";"km/h";"40.4511631646089";"0.400643884438405";
"49405.604307";"Средняя скорость (GPS)";"109.209288716042";"km/h";"40.4511631646089";"0.400643884438405";
"49406.510307";"Скорость (GPS)";"116.762408139251";"km/h";"40.4511631646089";"0.400643884438405";
"49406.510307";"Средняя скорость (GPS)";"109.685076431791";"km/h";"40.4511631646089";"0.400643884438405";
"49406.511307";"Высота (GPS)";"57.4640601668507";"m";"40.4511631646089";"0.400643884438405";
"49406.534307";"Высота (GPS)";"57.4640601668507";"m";"40.4509219599898";"0.400428354002417";
"49406.534307";"Скорость (GPS)";"116.762408139251";"km/h";"40.4509219599898";"0.400428354002417";
"49406.534307";"Средняя скорость (GPS)";"109.696523328976";"km/h";"40.4509219599898";"0.400428354002417";
"49407.559307";"Высота (GPS)";"56.9726760219783";"m";"40.4506819939537";"0.40020462634403";
"49407.559307";"Скорость (GPS)";"117.726503801408";"km/h";"40.4506819939537";"0.40020462634403";
"49407.559307";"Средняя скорость (GPS)";"110.229577810034";"km/h";"40.4506819939537";"0.40020462634403";
"49408.609307";"Высота (GPS)";"56.76080243662";"m";"40.450439884931";"0.399976775940913";
"49408.609307";"Скорость (GPS)";"119.356191694174";"km/h";"40.450439884931";"0.399976775940913";
"49408.609307";"Средняя скорость (GPS)";"110.811004466893";"km/h";"40.450439884931";"0.399976775940913";
"49409.535307";"Высота (GPS)";"57.1582393152639";"m";"40.4501976477556";"0.399749008490769";
"49409.535307";"Скорость (GPS)";"118.850381352919";"km/h";"40.4501976477556";"0.399749008490769";
"49409.535307";"Средняя скорость (GPS)";"111.238373108706";"km/h";"40.4501976477556";"0.399749008490769";
"49410.586307";"Высота (GPS)";"57.2562305592";"m";"40.44996338354";"0.399519558537298";
"49410.586307";"Скорость (GPS)";"117.173356863131";"km/h";"40.44996338354";"0.399519558537298";
"49410.586307";"Средняя скорость (GPS)";"111.576312110935";"km/h";"40.44996338354";"0.399519558537298";
"49411.517307";"Высота (GPS)";"56.8485560733825";"m";"40.4497383848923";"0.399291749467537";
"49411.517307";"Скорость (GPS)";"114.819762738216";"km/h";"40.4497383848923";"0.399291749467537";
"49411.517307";"Средняя скорость (GPS)";"111.731959498172";"km/h";"40.4497383848923";"0.399291749467537";
"49412.564307";"Высота (GPS)";"56.6140332799405";"m";"40.4495138416892";"0.399070149754197";
"49412.564307";"Скорость (GPS)";"113.265728455972";"km/h";"40.4495138416892";"0.399070149754197";
"49412.564307";"Средняя скорость (GPS)";"111.810528060305";"km/h";"40.4495138416892";"0.399070149754197";
"49413.621307";"Высота (GPS)";"56.3822281360626";"m";"40.4492913953286";"0.398845789631556";
"49413.621307";"Скорость (GPS)";"112.740199835112";"km/h";"40.4492913953286";"0.398845789631556";
"49413.621307";"Средняя скорость (GPS)";"111.85623635389";"km/h";"40.4492913953286";"0.398845789631556";
"49414.546307";"Высота (GPS)";"56.27266736608";"m";"40.4490669679422";"0.398619783510895";
"49414.546307";"Скорость (GPS)";"112.649915454577";"km/h";"40.4490669679422";"0.398619783510895";
"49414.546307";"Средняя скорость (GPS)";"111.888979831209";"km/h";"40.4490669679422";"0.398619783510895";
"49415.544307";"Высота (GPS)";"55.8585909493268";"m";"40.4488416475147";"0.398394205129457";
"49415.544307";"Скорость (GPS)";"112.868106937596";"km/h";"40.4488416475147";"0.398394205129457";
"49415.544307";"Средняя скорость (GPS)";"111.930718683509";"km/h";"40.4488416475147";"0.398394205129457";
"49416.562307";"Высота (GPS)";"55.7372382329777";"m";"40.4486156448069";"0.39816447632439";
"49416.562307";"Скорость (GPS)";"113.739638779227";"km/h";"40.4486156448069";"0.39816447632439";
"49416.562307";"Средняя скорость (GPS)";"112.006051385987";"km/h";"40.4486156448069";"0.39816447632439";
"49417.607307";"Скорость (GPS)";"114.701928220646";"km/h";"40.4483881880143";"0.39793112239984";
"49417.607307";"Средняя скорость (GPS)";"112.116615341298";"km/h";"40.4483881880143";"0.39793112239984";
"49417.608307";"Высота (GPS)";"56.044709648937";"m";"40.4483881880143";"0.39793112239984";
"49418.537307";"Высота (GPS)";"56.3871259139851";"m";"40.4481595523352";"0.397696009386932";
"49418.537307";"Скорость (GPS)";"115.291542030559";"km/h";"40.4481595523352";"0.397696009386932";
"49418.537307";"Средняя скорость (GPS)";"112.228383853789";"km/h";"40.4481595523352";"0.397696009386932";
"49419.434307";"Расчетное значение нагрузки на двигатель";"10.5882352941176";"%";"40.4481595523352";"0.397696009386932";
"49419.518307";"Температура охлаждающей жидкости";"88";"℃";"40.4481595523352";"0.397696009386932";
"49419.611307";"Обороты двигателя";"1604";"rpm";"40.4481595523352";"0.397696009386932";
"49419.611307";"Обороты двигателя x1000";"1.6";"rpm";"40.4481595523352";"0.397696009386932";
"49419.640307";"Высота (GPS)";"56.0595560250804";"m";"40.4479366441256";"0.397466664455918";
"49419.640307";"Скорость (GPS)";"113.792059786459";"km/h";"40.4479366441256";"0.397466664455918";
"49419.640307";"Средняя скорость (GPS)";"112.291028648611";"km/h";"40.4479366441256";"0.397466664455918";
"49419.684307";"Скорость автомобиля";"106";"km/h";"40.4479366441256";"0.397466664455918";
"49419.777307";"Температура всасываемого воздуха";"24";"℃";"40.4479366441256";"0.397466664455918";
"49419.858307";"Положение дроссельной заслонки";"84.3137254901961";"%";"40.4479366441256";"0.397466664455918";
"49419.930307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"3.21489280537118";"";"40.4479366441256";"0.397466664455918";
"49419.930307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.82472";"V";"40.4479366441256";"0.397466664455918";
"49420.011307";"Commanded Fuel Rail Pressure ";"89880";"kPa";"40.4479366441256";"0.397466664455918";
"49420.011307";"Fuel Rail Pressure";"92390";"kPa";"40.4479366441256";"0.397466664455918";
"49420.082307";"Power from MAF";"50.388";"hp";"40.4479366441256";"0.397466664455918";
"49420.082307";"Массовый расход воздуха";"41.99";"g/sec";"40.4479366441256";"0.397466664455918";
"49420.082307";"Расчетный наддув";"0.177257596090384";"bar";"40.4479366441256";"0.397466664455918";
"49420.167307";"Расчетное значение нагрузки на двигатель";"61.1764705882353";"%";"40.4479366441256";"0.397466664455918";
"49420.259307";"Обороты двигателя";"1586";"rpm";"40.4479366441256";"0.397466664455918";
"49420.259307";"Обороты двигателя x1000";"1.6";"rpm";"40.4479366441256";"0.397466664455918";
"49420.361307";"Пройденный путь";"0.019906217";"km";"40.4479366441256";"0.397466664455918";
"49420.361307";"Пройденный путь (общий)";"6.70128523147222";"km";"40.4479366441256";"0.397466664455918";
"49420.361307";"Скорость автомобиля";"106";"km/h";"40.4479366441256";"0.397466664455918";
"49420.433307";"Температура всасываемого воздуха";"24";"℃";"40.4479366441256";"0.397466664455918";
"49420.504307";"Положение дроссельной заслонки";"84.3137254901961";"%";"40.4479366441256";"0.397466664455918";
"49420.576307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"1.63576714732586";"";"40.4479366441256";"0.397466664455918";
"49420.576307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.438712";"V";"40.4479366441256";"0.397466664455918";
"49420.597307";"Высота (GPS)";"56.1252389838919";"m";"40.4477163830896";"0.397240638254445";
"49420.597307";"Скорость (GPS)";"112.212976164857";"km/h";"40.4477163830896";"0.397240638254445";
"49420.597307";"Средняя скорость (GPS)";"112.28840547484";"km/h";"40.4477163830896";"0.397240638254445";
"49420.678307";"Commanded Fuel Rail Pressure ";"93260";"kPa";"40.4477163830896";"0.397240638254445";
"49420.678307";"Fuel Rail Pressure";"92930";"kPa";"40.4477163830896";"0.397240638254445";
"49420.750307";"Power from MAF";"43.896";"hp";"40.4477163830896";"0.397240638254445";
"49420.750307";"Массовый расход воздуха";"36.58";"g/sec";"40.4477163830896";"0.397240638254445";
"49420.750307";"Расчетный наддув";"0.0356429787137509";"bar";"40.4477163830896";"0.397240638254445";
"49420.831307";"Температура всасываемого воздуха";"24";"℃";"40.4477163830896";"0.397240638254445";
"49420.883307";"Расчетное значение нагрузки на двигатель";"68.6274509803922";"%";"40.4477163830896";"0.397240638254445";
"49420.955307";"Температура охлаждающей жидкости";"87";"℃";"40.4477163830896";"0.397240638254445";
"49421.006307";"Обороты двигателя";"1582";"rpm";"40.4477163830896";"0.397240638254445";
"49421.006307";"Обороты двигателя x1000";"1.6";"rpm";"40.4477163830896";"0.397240638254445";
"49421.067307";"Пройденный путь";"0.0407054015555555";"km";"40.4477163830896";"0.397240638254445";
"49421.067307";"Пройденный путь (общий)";"6.72208441602778";"km";"40.4477163830896";"0.397240638254445";
"49421.067307";"Скорость автомобиля";"106";"km/h";"40.4477163830896";"0.397240638254445";
"49421.067307";"Средняя скорость";"207.486366363917";"km/h";"40.4477163830896";"0.397240638254445";
"49421.129307";"Температура всасываемого воздуха";"24";"℃";"40.4477163830896";"0.397240638254445";
"49421.201307";"Положение дроссельной заслонки";"84.3137254901961";"%";"40.4477163830896";"0.397240638254445";
"49421.253307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"1.42189669642176";"";"40.4477163830896";"0.397240638254445";
"49421.253307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.327326";"V";"40.4477163830896";"0.397240638254445";
"49421.325307";"Commanded Fuel Rail Pressure ";"109870";"kPa";"40.4477163830896";"0.397240638254445";
"49421.325307";"Fuel Rail Pressure";"105550";"kPa";"40.4477163830896";"0.397240638254445";
"49421.387307";"Power from MAF";"40.764";"hp";"40.4477163830896";"0.397240638254445";
"49421.387307";"Массовый расход воздуха";"33.97";"g/sec";"40.4477163830896";"0.397240638254445";
"49421.387307";"Расчетный наддув";"-0.0367331808599702";"bar";"40.4477163830896";"0.397240638254445";
"49421.438307";"Расчетное значение нагрузки на двигатель";"85.8823529411765";"%";"40.4477163830896";"0.397240638254445";
"49421.489307";"Обороты двигателя";"1585";"rpm";"40.4477163830896";"0.397240638254445";
"49421.489307";"Обороты двигателя x1000";"1.6";"rpm";"40.4477163830896";"0.397240638254445";
"49421.542307";"Пройденный путь";"0.0546665290555556";"km";"40.4477163830896";"0.397240638254445";
"49421.542307";"Пройденный путь (общий)";"6.73604554352778";"km";"40.4477163830896";"0.397240638254445";
"49421.542307";"Скорость автомобиля";"106";"km/h";"40.4477163830896";"0.397240638254445";
"49421.542307";"Средняя скорость";"166.720804131704";"km/h";"40.4477163830896";"0.397240638254445";
"49421.577307";"Высота (GPS)";"56.2098208032548";"m";"40.4474933407821";"0.39701579221873";
"49421.577307";"Скорость (GPS)";"112.098579806002";"km/h";"40.4474933407821";"0.39701579221873";
"49421.577307";"Средняя скорость (GPS)";"112.282088853561";"km/h";"40.4474933407821";"0.39701579221873";
"49421.583307";"Температура всасываемого воздуха";"24";"℃";"40.4474933407821";"0.39701579221873";
"49421.644307";"Положение дроссельной заслонки";"84.3137254901961";"%";"40.4474933407821";"0.39701579221873";
"49421.706307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"1.16993972686351";"";"40.4474933407821";"0.39701579221873";
"49421.706307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.156282";"V";"40.4474933407821";"0.39701579221873";
"49421.787307";"Commanded Fuel Rail Pressure ";"122580";"kPa";"40.4474933407821";"0.39701579221873";
"49421.787307";"Fuel Rail Pressure";"124630";"kPa";"40.4474933407821";"0.39701579221873";
"49421.848307";"Power from MAF";"55.896";"hp";"40.4474933407821";"0.39701579221873";
"49421.848307";"Массовый расход воздуха";"46.58";"g/sec";"40.4474933407821";"0.39701579221873";
"49421.848307";"Расчетный наддув";"0.32322511833188";"bar";"40.4474933407821";"0.39701579221873";
"49421.950307";"Расчетное значение нагрузки на двигатель";"88.2352941176471";"%";"40.4474933407821";"0.39701579221873";
"49422.001307";"Температура охлаждающей жидкости";"87";"℃";"40.4474933407821";"0.39701579221873";
"49422.083307";"Обороты двигателя";"1582";"rpm";"40.4474933407821";"0.39701579221873";
"49422.083307";"Обороты двигателя x1000";"1.6";"rpm";"40.4474933407821";"0.39701579221873";
"49422.174307";"Пройденный путь";"0.0733025186111111";"km";"40.4474933407821";"0.39701579221873";
"49422.174307";"Пройденный путь (общий)";"6.75468153308334";"km";"40.4474933407821";"0.39701579221873";
"49422.174307";"Скорость автомобиля";"106";"km/h";"40.4474933407821";"0.39701579221873";
"49422.174307";"Средняя скорость";"145.527198114233";"km/h";"40.4474933407821";"0.39701579221873";
"49422.174307";"Ускорение";"0";"g";"40.4474933407821";"0.39701579221873";
"49422.226307";"Температура всасываемого воздуха";"24";"℃";"40.4474933407821";"0.39701579221873";
"49422.287307";"Положение дроссельной заслонки";"84.3137254901961";"%";"40.4474933407821";"0.39701579221873";
"49422.359307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"1.08595407034409";"";"40.4474933407821";"0.39701579221873";
"49422.359307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.083936";"V";"40.4474933407821";"0.39701579221873";
"49422.410307";"Commanded Fuel Rail Pressure ";"127670";"kPa";"40.4474933407821";"0.39701579221873";
"49422.410307";"Fuel Rail Pressure";"127040";"kPa";"40.4474933407821";"0.39701579221873";
"49422.462307";"Power from MAF";"62.796";"hp";"40.4474933407821";"0.39701579221873";
"49422.462307";"Массовый расход воздуха";"52.33";"g/sec";"40.4474933407821";"0.39701579221873";
"49422.462307";"Расчетный наддув";"0.491051593923985";"bar";"40.4474933407821";"0.39701579221873";
"49422.515307";"Расчетное значение нагрузки на двигатель";"99.2156862745098";"%";"40.4474933407821";"0.39701579221873";
"49422.552307";"Высота (GPS)";"55.9048745399341";"m";"40.4472730776025";"0.396792225965998";
"49422.552307";"Скорость (GPS)";"111.72180547119";"km/h";"40.4472730776025";"0.396792225965998";
"49422.552307";"Средняя скорость (GPS)";"112.264145012658";"km/h";"40.4472730776025";"0.396792225965998";
"49422.576307";"Обороты двигателя";"1581";"rpm";"40.4472730776025";"0.396792225965998";
"49422.576307";"Обороты двигателя x1000";"1.6";"rpm";"40.4472730776025";"0.396792225965998";
"49422.659307";"Пройденный путь";"0.0875627633888889";"km";"40.4472730776025";"0.396792225965998";
"49422.659307";"Пройденный путь (общий)";"6.76894177786111";"km";"40.4472730776025";"0.396792225965998";
"49422.659307";"Скорость автомобиля";"106";"km/h";"40.4472730776025";"0.396792225965998";
"49422.659307";"Средняя скорость";"137.195170396346";"km/h";"40.4472730776025";"0.396792225965998";
"49422.659307";"Ускорение";"0";"g";"40.4472730776025";"0.396792225965998";
"49422.741307";"Температура всасываемого воздуха";"24";"℃";"40.4472730776025";"0.396792225965998";
"49422.803307";"Положение дроссельной заслонки";"84.3137254901961";"%";"40.4472730776025";"0.396792225965998";
"49422.867307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"1.02296482795453";"";"40.4472730776025";"0.396792225965998";
"49422.867307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.020374";"V";"40.4472730776025";"0.396792225965998";
"49422.929307";"Commanded Fuel Rail Pressure ";"128130";"kPa";"40.4472730776025";"0.396792225965998";
"49422.929307";"Fuel Rail Pressure";"127860";"kPa";"40.4472730776025";"0.396792225965998";
"49423.021307";"Power from MAF";"71.724";"hp";"40.4472730776025";"0.396792225965998";
"49423.021307";"Массовый расход воздуха";"59.77";"g/sec";"40.4472730776025";"0.396792225965998";
"49423.021307";"Расчетный наддув";"0.706011927599535";"bar";"40.4472730776025";"0.396792225965998";
"49423.082307";"Расчетное значение нагрузки на двигатель";"89.4117647058823";"%";"40.4472730776025";"0.396792225965998";
"49423.143307";"Температура охлаждающей жидкости";"86";"℃";"40.4472730776025";"0.396792225965998";
"49423.235307";"Обороты двигателя";"1600";"rpm";"40.4472730776025";"0.396792225965998";
"49423.235307";"Обороты двигателя x1000";"1.6";"rpm";"40.4472730776025";"0.396792225965998";
"49423.287307";"Пройденный путь";"0.10623112175";"km";"40.4472730776025";"0.396792225965998";
"49423.287307";"Пройденный путь (общий)";"6.78761013622222";"km";"40.4472730776025";"0.396792225965998";
"49423.287307";"Скорость автомобиля";"107";"km/h";"40.4472730776025";"0.396792225965998";
"49423.287307";"Средняя скорость";"130.713145663803";"km/h";"40.4472730776025";"0.396792225965998";
"49423.287307";"Ускорение";"0.0127622207688506";"g";"40.4472730776025";"0.396792225965998";
"49423.348307";"Температура всасываемого воздуха";"24";"℃";"40.4472730776025";"0.396792225965998";
"49423.409307";"Положение дроссельной заслонки";"84.3137254901961";"%";"40.4472730776025";"0.396792225965998";
"49423.470307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"1.14357213702602";"";"40.4472730776025";"0.396792225965998";
"49423.470307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.133712";"V";"40.4472730776025";"0.396792225965998";
"49423.521307";"Commanded Fuel Rail Pressure ";"128810";"kPa";"40.4472730776025";"0.396792225965998";
"49423.521307";"Fuel Rail Pressure";"128660";"kPa";"40.4472730776025";"0.396792225965998";
"49423.533307";"Высота (GPS)";"56.1200968604535";"m";"40.4470507913371";"0.396564132126288";
"49423.533307";"Скорость (GPS)";"112.586533575816";"km/h";"40.4470507913371";"0.396564132126288";
"49423.533307";"Средняя скорость (GPS)";"112.274221619098";"km/h";"40.4470507913371";"0.396564132126288";
"49423.563307";"Power from MAF";"73.032";"hp";"40.4470507913371";"0.396564132126288";
"49423.563307";"Массовый расход воздуха";"60.86";"g/sec";"40.4470507913371";"0.396564132126288";
"49423.563307";"Расчетный наддув";"0.716576816594569";"bar";"40.4470507913371";"0.396564132126288";
"49423.614307";"Расчетное значение нагрузки на двигатель";"86.6666666666667";"%";"40.4470507913371";"0.396564132126288";
"49423.675307";"Обороты двигателя";"1608";"rpm";"40.4470507913371";"0.396564132126288";
"49423.675307";"Обороты двигателя x1000";"1.6";"rpm";"40.4470507913371";"0.396564132126288";
"49423.736307";"Пройденный путь";"0.119587340277778";"km";"40.4470507913371";"0.396564132126288";
"49423.736307";"Пройденный путь (общий)";"6.80096635475";"km";"40.4470507913371";"0.396564132126288";
"49423.736307";"Скорость автомобиля";"107";"km/h";"40.4470507913371";"0.396564132126288";
"49423.736307";"Средняя скорость";"127.555880121638";"km/h";"40.4470507913371";"0.396564132126288";
"49423.736307";"Ускорение";"0.0129062412863744";"g";"40.4470507913371";"0.396564132126288";
"49423.799307";"Температура всасываемого воздуха";"24";"℃";"40.4470507913371";"0.396564132126288";
"49423.881307";"Положение дроссельной заслонки";"84.3137254901961";"%";"40.4470507913371";"0.396564132126288";
"49423.943307";"Датчик кислорода 1 (широкополосный) Коррекция соотношения топливовоздушной смеси";"1.14991989013504";"";"40.4470507913371";"0.396564132126288";
"49423.943307";"Датчик кислорода 1 (широкополосный) Напряжение";"0.140056";"V";"40.4470507913371";"0.396564132126288";
"49424.016307";"Commanded Fuel Rail Pressure ";"129260";"kPa";"40.4470507913371";"0.396564132126288";
"49424.016307";"Fuel Rail Pressure";"128920";"kPa";"40.4470507913371";"0.396564132126288";
"49424.079307";"Power from MAF";"72.696";"hp";"40.4470507913371";"0.396564132126288";
"49424.079307";"Массовый расход воздуха";"60.58";"g/sec";"40.4470507913371";"0.396564132126288";
"49424.079307";"Расчетный наддув";"0.700051853357253";"bar";"40.4470507913371";"0.396564132126288";
"49424.131307";"Расчетное значение нагрузки на двигатель";"84.7058823529412";"%";"40.4470507913371";"0.396564132126288";
"49424.183307";"Температура охлаждающей жидкости";"86";"℃";"40.4470507913371";"0.396564132126288";
"49424.244307";"Обороты двигателя";"1616";"rpm";"40.4470507913371";"0.396564132126288";
"49424.244307";"Обороты двигателя x1000";"1.6";"rpm";"40.4470507913371";"0.396564132126288";
"49424.286307";"Пройденный путь";"0.136078298277778";"km";"40.4470507913371";"0.396564132126288";
